transaction_date,card,merchant,amount_cad
2025-09-27,amex-1001,JJ BEAN COFFEE ROASTERS Coquitlam,20.26
2025-09-27,amex-1001,PRAGUERY CAFE & ICE CRE Coquitlam,3.94
2025-09-28,amex-1001,7-ELEVEN STORE #33036 D VANCOUVER,20.27
2025-09-28,amex-1001,BLENZ ON ROBSON & CARDE VANCOUVER,8.40
2025-09-28,amex-1001,CAPILANO SUS BR GATE    NORTH VANCOUV,245.70
2025-09-28,amex-1001,JO-E BIKES & SKIS 41201 VANCOUVER,117.81
2025-09-28,amex-1001,PAYMENT RECEIVED - THANK YOU,-1770.45
2025-09-29,amex-1001,HOTEL ON BOOKING.COM    AMSTERDAM,610.46
2025-09-29,amex-1001,JOHNNYS ON OAK 00-08044 VANCOUVER,29.36
2025-09-29,amex-1001,SHOPPERS DRUG MART #020 VANCOUVER,15.21
2025-09-29,cibc-2451,"COMPASS VENDING BURNAB BURNABY, BC",3.35
2025-09-29,cibc-2451,"DONAIR AND SUB HOUSE VANCOUVER, BC",18.85
2025-09-29,cibc-2451,"NOFRILLS JOTI'S #3403 VANCOUVER, BC",5.61
2025-09-29,cibc-2451,PAYMENT THANK YOU/PAIEMEN T MERCI,-5886.04
2025-09-29,cibc-2451,"PHO QUYNH EXPRESS VANCOUVER, BC",30.48
2025-09-29,cibc-2451,"T&T SUPERMARKET #025 VANCOUVER, BC",0.84
2025-09-29,cibc-2451,"T&T SUPERMARKET #025 VANCOUVER, BC",5.47
2025-09-29,cibc-2451,"TABOM KOREAN CUISINE VANCOUVER, BC",85.79
2025-09-29,cibc-2451,"THE SAUCE PASTA CAFE VANCOUVER, BC",61.45
2025-09-29,cibc-8359,"COMPASS VENDING BURNAB BURNABY, BC",11.95
2025-09-29,cibc-8359,PAYMENT THANK YOU/PAIEMEN T MERCI,-125.58
2025-09-30,amex-1001,CHAI WAGON              Vancouver,21.42
2025-09-30,amex-1001,KFC #1824 KFC #1824     VANCOUVER,30.34
2025-09-30,amex-1001,MOBI BY ROGERS          VANCOUVER,23.33
2025-09-30,amex-1001,SHELL C01213            VANCOUVER,4.17
2025-10-01,amex-1001,AMZN MKTP CA*NJ5I86RU1  866-216-1072,101.69
2025-10-01,amex-1001,"PARKWHIZ, INC.          TORONTO",8.44
2025-10-01,amex-1001,PHO QUYNH EXPRESS 002   VANCOUVER,28.75
2025-10-01,cibc-2451,"PHO QUYNH EXPRESS VANCOUVER, BC",19.55
2025-10-02,amex-1001,CAMBRIDGE GROUP OF CL   416-363-9454,264.40
2025-10-02,amex-1001,GREEK ISLANDS RESTAURAN ABBOTSFORD,115.23
2025-10-02,amex-1001,HOTELCOM73260734051836  CA.HOTELS.COM,434.34
2025-10-02,amex-1001,MCDONALD'S #8078   Q04  VANCOUVER,6.08
2025-10-02,amex-1001,SUBWAY 68824            CLEARWATER,11.54
2025-10-02,cibc-2451,"GOOGLE*CLOUD P3ZQH3 CC GOOGLE.COM, NS",82.26
2025-10-02,cibc-2451,"T&T SUPERMARKET #003 VANCOUVER, BC",54.70
2025-10-03,amex-1001,BELL CANADA (OB)        MONTREAL,201.08
2025-10-03,amex-1001,BLUE RIVER HUSKY TC ESS BLUE RIVER,6.81
2025-10-03,amex-1001,EASYPARK HO             VANCOUVER,82.00
2025-10-03,amex-1001,SUBWAY 66409            VALEMOUNT,11.43
2025-10-03,amex-1001,SUBWAY 66409            VALEMOUNT,27.07
2025-10-03,cibc-2451,"AMAZON VANCOUVER, BC",11.29
2025-10-04,amex-1001,FRESHII - 400 CONNAUGHT JASPER,10.49
2025-10-04,amex-1001,HOTSPOT PARKING 2122841 FREDERICTON,3.50
2025-10-04,amex-1001,JASPER N.P.WEST GATE    JASPER,151.25
2025-10-04,amex-1001,VIATOR *IT-1705865017   LONDON,255.96
2025-10-05,amex-1001,STARBUCKS 62741 STARBUC BANFF,15.28
2025-10-06,amex-1001,GOOGLE *CHATGPT         G.CO/HELPPAY#,30.50
2025-10-06,amex-1001,LLYK AUTOMATED PERMIT M LAKE LOUISE,36.75
2025-10-06,amex-1001,ROCKY MOUNTAIN CHOCOLAT BANFF,12.60
2025-10-06,cibc-2451,"MT. ROBSON STORE AND G MT ROBSON, BC",63.83
2025-10-06,cibc-2451,"ROCKY INN VALEMOUNT, BC",281.86
2025-10-07,amex-1001,7271161 - WANDER 62765  CALGARY,6.08
2025-10-07,amex-1001,MEMBERSHIP FEE INSTALLMENT,12.99
2025-10-07,amex-1001,MUCHO BURRITO - 2335 41 CALGARY,15.91
2025-10-07,amex-1001,MUCHO BURRITO - 2335 41 CALGARY,20.53
2025-10-08,amex-1001,2403384 ONTARIO LIMITED CALEDON,13.55
2025-10-08,amex-1001,AMAZON.CA               866-216-1072,-106.21
2025-10-08,amex-1001,AMZN MKTP CA*NF1RY4Q70  866-216-1072,225.99
2025-10-08,amex-1001,HEY I AM YOGOST 001     TORONTO,20.22
2025-10-08,amex-1001,HOLY COW STEAK HOUSE 00 TORONTO,24.68
2025-10-08,amex-1001,RABBA FINE FOODS #171   TORONTO,7.19
2025-10-08,amex-1001,SP CASPER               BRAMPTON,2121.98
2025-10-09,amex-1001,IKEA ETOBICOKE          ETOBICOKE,27.09
2025-10-09,amex-1001,IKKOUSHA RAMEN CHICKEN  TORONTO,40.28
2025-10-09,amex-1001,RABBA FINE FOODS #171   TORONTO,8.18
2025-10-10,amex-1001,"CURSOR, AI POWERED IDE  NEW YORK",28.71
2025-10-10,amex-1001,ESSO CIRCLE K 0302      TORONTO,65.42
2025-10-10,amex-1001,HEY I AM YOGOST 001     TORONTO,10.74
2025-10-10,amex-1001,HOLY COW STEAK HOUSE 00 TORONTO,20.78
2025-10-10,cibc-2451,"T&T SUPERMARKET #032 TORONTO, ON",6.88
2025-10-10,cibc-2451,"T&T SUPERMARKET #032 TORONTO, ON",30.41
2025-10-10,cibc-2451,WEIXIN barley contai ShenZhen 161.00 CNY @ .201055,32.37
2025-10-11,amex-1001,FELIX HEALTH INC.       TORONTO,307.81
2025-10-12,amex-1001,KFC #1921 KFC #1921     TORONTO,18.07
2025-10-12,amex-1001,WESTJET AIRLINES 340020 CALGARY,52.50
2025-10-12,amex-1001,WESTJET AIRLINES 340020 CALGARY,52.50
2025-10-13,amex-1001,CLAUDE.AI SUBSCRIPTION  SAN FRANCISCO,31.64
2025-10-13,amex-1001,RONA.CA.                BOUCHERVILLE,172.89
2025-10-14,amex-1001,ADIDAS                  HERZOGENAURACH,135.60
2025-10-14,amex-1001,LALA SPICY LAB DOWNTOWN TORONTO,37.93
2025-10-14,amex-1001,RABBA FINE FOODS #171   TORONTO,1.50
2025-10-14,amex-1001,RABBA FINE FOODS #171   TORONTO,3.00
2025-10-14,amex-1001,SECURITY NATIONAL INSU  MONTREAL,169.78
2025-10-14,cibc-2451,"AMAZON.CA* NF30V6S52 VANCOUVER, BC",22.93
2025-10-14,cibc-2451,"ENTERPRISE CANADA C470 RICHMOND, BC",2751.64
2025-10-14,cibc-2451,"SQUARE ONE INSURANCE S VANCOUVER, BC",16.34
2025-10-14,cibc-2451,"SS LOBLAW TORONTO LAKE TORONTO, ON",28.23
2025-10-14,cibc-2451,"T&T SUPERMARKET #032 TORONTO, ON",22.05
2025-10-14,cibc-2451,"T&T SUPERMARKET #032 TORONTO, ON",32.59
2025-10-14,cibc-2451,"T&T SUPERMARKET #038 TORONTO, ON",43.89
2025-10-14,cibc-2451,"T&T SUPERMARKET #038 TORONTO, ON",47.71
2025-10-14,cibc-2451,"THE INFORMATION THEINFORMATIO, CA 44.99 USD @ 1.438764",64.73
2025-10-14,cibc-2451,"YOU DON YA TORONTO, ON",28.16
2025-10-14,cibc-8359,"COSTCO WHOLESALE W524 ETOBICOKE, ON",138.66
2025-10-15,amex-1001,D J*WSJ                 800-568-7625,4.52
2025-10-15,amex-1001,RABBA FINE FOODS #171   TORONTO,7.99
2025-10-15,amex-1001,REXALL PHARMACY #8141 T TORONTO,46.65
2025-10-15,cibc-2451,"AMAZON* NF2NX3YO2 VANCOUVER, BC",36.60
2025-10-15,cibc-2451,"AMAZON* NF6YT9YK2 VANCOUVER, BC",56.49
2025-10-16,amex-1001,SP CANADA BREAKERS      TORONTO,164.97
2025-10-16,amex-1001,SP CANADA BREAKERS      TORONTO,164.97
2025-10-16,cibc-2451,"T&T SUPERMARKET #032 TORONTO, ON",25.85
2025-10-17,amex-1001,AMZN MKTP CA*NU4865Z30  866-216-1072,60.46
2025-10-17,amex-1001,NETFLIX.COM             844-505-2993,9.03
2025-10-17,amex-1001,RONA.CA.                BOUCHERVILLE,172.89
2025-10-17,cibc-2451,"MR YES NOODLE HOUSE TORONTO, ON",85.70
2025-10-17,cibc-2451,PRE-AUTHORIZED PAYMENT - THANK YOU,-13.38
2025-10-19,amex-1001,APPLE.COM/BILL          TORONTO,4.51
2025-10-19,amex-1001,SHAWARMA WEST 001       TORONTO,16.94
2025-10-20,amex-1001,IKEA ETOBICOKE          ETOBICOKE,65.47
2025-10-20,cibc-2451,"GOOGLE *Google One g.co/helppay#, NS",30.50
2025-10-20,cibc-2451,"SUPER+ * 1833-773-8471 8444612577, CA 15.00 USD @ 1.442000",21.63
2025-10-20,cibc-2451,"T&T SUPERMARKET #032 TORONTO, ON",30.42
2025-10-20,cibc-2451,"THE NEW YORK TIMES 180-06984637, NY",27.12
2025-10-20,cibc-2451,"YOU DON YA TORONTO, ON",22.78
2025-10-21,amex-1001,APPLE.COM/BILL          TORONTO,19.20
2025-10-21,amex-1001,Brant - Montfort Medite Burlington,30.67
2025-10-21,amex-1001,RABBA FINE FOODS #171   TORONTO,6.37
2025-10-21,amex-1001,RABBA FINE FOODS #171   TORONTO,8.39
2025-10-21,amex-1001,SHELL C02536            MISSISSAUGA,62.70
2025-10-21,cibc-2451,PAYMENT THANK YOU/PAIEMEN T MERCI,-5899.42
2025-10-21,cibc-2451,"T&T SUPERMARKET #032 TORONTO, ON",7.91
2025-10-21,cibc-8359,"COSTCO WHOLESALE W524 ETOBICOKE, ON",10.99
2025-10-21,cibc-8359,PAYMENT THANK YOU/PAIEMEN T MERCI,-150.61
2025-10-22,amex-1001,HOLY COW STEAK HOUSE 00 TORONTO,20.78
2025-10-22,cibc-2451,"METERGY/EZ-PAY 866-449-4423, ON",113.59
2025-10-22,cibc-2451,"METERGY/EZ-PAY FEE 800-766-6616, ON",1.99
2025-10-22,cibc-2451,"SS LOBLAW TORONTO LAKE TORONTO, ON",18.05
2025-10-22,cibc-2451,"T&T SUPERMARKET #032 TORONTO, ON",28.93
2025-10-23,amex-1001,HOLY COW STEAK HOUSE 00 TORONTO,24.68
2025-10-23,cibc-2451,"LS Marvelous by Fred Toronto, ON",3.99
2025-10-23,cibc-2451,PAYMENT THANK YOU/PAIEMEN T MERCI,-500.00
2025-10-24,amex-1001,*RFBT-223 QUEEN STREET  TORONTO,9.59
2025-10-24,amex-1001,2403384 ONTARIO LIMITED CALEDON,13.33
2025-10-24,amex-1001,KFC/TACO BELL #1940 KFC TORONTO,19.42
2025-10-24,cibc-2451,"LS Marvelous by Fred Toronto, ON",4.15
2025-10-24,cibc-2451,"T&T SUPERMARKET #038 TORONTO, ON",51.86
2025-10-24,cibc-2451,"YOU DON YA TORONTO, ON",24.73
2025-10-25,amex-1001,AUDIBLE CA*N484I2GT0    AMZN.COM/BILL,10.49
2025-10-25,amex-1001,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,14.68
2025-10-25,amex-1001,LCBO/RAO #751 TORONTO   TORONTO,69.45
2025-10-25,amex-1001,TORONTO PARKING AUTHORI TORONTO,9.00
2025-10-26,amex-1001,IKEA ETOBICOKE          ETOBICOKE,317.50
2025-10-27,amex-1001,#391 SPORT CHEK         BRANTFORD,209.02
2025-10-27,amex-1001,AMZN MKTP CA*N42VW34H2  866-216-1072,20.33
2025-10-27,amex-1001,AMZN MKTP CA*N49AG44V2  866-216-1072,61.01
2025-10-27,amex-1001,Brant - Montfort Medite Burlington,37.34
2025-10-27,amex-1001,SHOPPERS DRUG MART #072 BRANTFORD,103.74
2025-10-27,amex-1001,THE HOME DEPOT #7138    BRANTFORD,28.07
2025-10-28,amex-1001,AMAZON.CA*N44M590V2     866-216-1072,13.13
2025-10-28,amex-1001,AMZN MKTP CA*N410Z2YU0  866-216-1072,43.95
2025-10-28,amex-1001,AMZN MKTP CA*N49RV3Y50  866-216-1072,15.26
2025-10-28,amex-1001,PAYMENT RECEIVED - THANK YOU,-10703.78
2025-10-28,cibc-2451,"CONGEE QUEEN TORONTO, ON",3.00
2025-10-28,cibc-2451,"CONGEE QUEEN TORONTO, ON",33.59
2025-10-29,amex-1001,AMZN MKTP CA*NK3JM5OR1  866-216-1072,79.08
2025-10-29,amex-1001,KFC # 1586 KFC # 1586   BRANTFORD,11.40
2025-10-29,amex-1001,PITA PIT                BRANTFORD,16.37
2025-10-29,amex-1001,THE HOME DEPOT #7138    BRANTFORD,88.51
2025-10-29,amex-1001,THE TRAINING STATION    Simcoe,111.87
2025-10-30,amex-1001,AMZN MKTP CA*N46OU2S32  866-216-1072,168.37
2025-10-30,amex-1001,SWISS CHALET 1958       SIMCOE,25.31
2025-10-30,cibc-2451,"A&W STORE # 4392 SIMCOE, ON",6.31
2025-10-30,cibc-8359,"COSTCO GAS #1669 BRANTFORD, ON",54.07
2025-10-30,cibc-8359,"COSTCO WHOLESALE #1669 BRANTFORD, ON",1.58
2025-10-30,cibc-8359,"COSTCO WHOLESALE #1669 BRANTFORD, ON",65.22
2025-10-31,amex-1001,AMZN MKTP CA*NK3VL30I1  866-216-1072,45.19
2025-10-31,amex-1001,WENDY'S 112             SIMCOE,12.30
2025-10-31,cibc-2451,"RONA SIMCOE 33420 SIMCOE, ON",21.88
2025-11-02,amex-1001,AMZN MKTP CA*NK2NW3S80  866-216-1072,124.29
2025-11-02,amex-1001,AMZN MKTP CA*NK2YA8392  866-216-1072,168.37
2025-11-02,amex-1001,AMZN MKTP CA*NK3QH1N72  866-216-1072,12.42
2025-11-02,amex-1001,AMZN MKTP CA*NK6229Z32  866-216-1072,97.70
2025-11-02,amex-1001,AMZN MKTP CA*NK77W1SD0  866-216-1072,119.77
2025-11-02,amex-1001,GERMAN DONER KEBAB GERM TORONTO,22.02
2025-11-02,amex-1001,HEY I AM YOGOST 001     TORONTO,10.11
2025-11-02,amex-1001,REXALL PHARMACY #8141 T TORONTO,129.92
2025-11-02,amex-1001,SHOPPERS DRUG MART #141 TORONTO,7.10
2025-11-02,amex-1001,SHOPPERS DRUG MART 847  MARKHAM,77.94
2025-11-03,amex-1001,BELL CANADA (OB)        MONTREAL,197.69
2025-11-03,amex-1001,HOLY COW STEAK HOUSE 00 TORONTO,24.68
2025-11-03,amex-1001,REXALL PHARMACY #8141 T TORONTO,245.98
2025-11-03,amex-1001,SP CASPER               BRAMPTON,-1391.53
2025-11-03,amex-1001,THE HOME DEPOT #7011    ETOBICOKE,179.07
2025-11-03,cibc-2451,"AMAZON VANCOUVER, BC",11.29
2025-11-03,cibc-2451,"BARBURRITO SIMCOE, ON",14.68
2025-11-03,cibc-2451,"BARBURRITO SIMCOE, ON",18.07
2025-11-03,cibc-2451,"CAN SPORTS CENTER MARKHAM, ON",13.56
2025-11-03,cibc-2451,"CAN SPORTS CENTER MARKHAM, ON",31.64
2025-11-03,cibc-2451,CROWNBILL.COM CYPRUS .99 USD @ 1.434343,1.42
2025-11-03,cibc-2451,CROWNBILL.COM CYPRUS 5.00 USD @ 1.438000,7.19
2025-11-03,cibc-2451,"GOOGLE*CLOUD FWXM9M CC GOOGLE.COM, NS",92.46
2025-11-03,cibc-2451,"HUNGRY DONKEY HAMILTON, ON",22.54
2025-11-03,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",15.73
2025-11-03,cibc-2451,"SP AM0MENT_-BOOKS TORONTO, ON",16.94
2025-11-03,cibc-2451,"T&T SUPERMARKET #011 MARKHAM, ON",24.45
2025-11-03,cibc-2451,WEIXIN Zhihu ShenZhen 53.00 CNY @ .202264,10.72
2025-11-04,amex-1001,AMZN MKTP CA*NK62G6YO1  866-216-1072,154.77
2025-11-04,amex-1001,CAMBRIDGE GROUP OF CL   416-363-9454,264.40
2025-11-04,amex-1001,ULINE                   800-295-5510,368.71
2025-11-04,cibc-2451,"SS LOBLAW TORONTO LAKE TORONTO, ON",17.71
2025-11-04,cibc-2451,"SS LOBLAW TORONTO LAKE TORONTO, ON",22.59
2025-11-05,amex-1001,GOOGLE *CHATGPT         G.CO/HELPPAY#,30.50
2025-11-05,amex-1001,MOBIL@  - 4155          SIMCOE,70.61
2025-11-05,cibc-2451,"AMAZON* NK8DU0Y81 VANCOUVER, BC",57.70
2025-11-05,cibc-2451,CROWNBILL.COM CYPRUS 16.25 USD @ 1.438769,23.38
2025-11-05,cibc-2451,"NBX*BORDEN???S FITNESS 519-4430202, ON",50.85
2025-11-05,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",25.47
2025-11-06,amex-1001,SUBWAY 14631            SIMCOE,18.63
2025-11-06,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",67.62
2025-11-06,cibc-2451,"RONA SIMCOE 33420 SIMCOE, ON",37.83
2025-11-07,amex-1001,AMZN MKTP CA*BT0I40ZU2  866-216-1072,505.11
2025-11-07,amex-1001,MEMBERSHIP FEE INSTALLMENT,15.99
2025-11-07,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",13.50
2025-11-08,amex-1001,AMZN MKTP CA*BT04T2NE2  866-216-1072,191.46
2025-11-08,amex-1001,AMZN MKTP CA*BT21Q96C0  866-216-1072,239.54
2025-11-08,amex-1001,AMZN MKTP CA*BT3QP46A0  866-216-1072,232.89
2025-11-08,amex-1001,DOORDASHDASHPASS        DOWNTOWN TORONT,11.29
2025-11-09,amex-1001,AMZN MKTP CA*BT9TB2PZ2  866-216-1072,10.16
2025-11-09,amex-1001,FOOD BASICS  888        SIMCOE,110.90
2025-11-09,amex-1001,SUBWAY 14631            SIMCOE,35.01
2025-11-09,amex-1001,THE HOME DEPOT #7138    BRANTFORD,547.81
2025-11-10,amex-1001,AMAZON.CA*B81UQ6F31     866-216-1072,10.08
2025-11-10,amex-1001,AMZN MKTP CA*B89JY2C10  866-216-1072,10.36
2025-11-10,amex-1001,"CURSOR, AI POWERED IDE  NEW YORK",28.94
2025-11-10,amex-1001,KFC # 1587 KFC # 1587   SIMCOE,17.14
2025-11-10,cibc-2451,"AMAZON* BT30T85S0 VANCOUVER, BC",58.21
2025-11-10,cibc-2451,"AMAZON* BT6G84FA2 VANCOUVER, BC",21.46
2025-11-10,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",25.98
2025-11-10,cibc-2451,"THE INFORMATION THEINFORMATIO, CA 44.99 USD @ 1.448321",65.16
2025-11-11,amex-1001,AMAZON.CA*B87VE93X0     866-216-1072,31.98
2025-11-11,amex-1001,AMZN MKTP CA*BT5BY7D22  866-216-1072,15.81
2025-11-11,amex-1001,PITA PIT                BRANTFORD,17.50
2025-11-11,amex-1001,THE HOME DEPOT #7138    BRANTFORD,346.57
2025-11-12,amex-1001,AMZN MKTP CA*B88AX5P70  866-216-1072,6.77
2025-11-12,amex-1001,KFC # 1587 KFC # 1587   SIMCOE,11.29
2025-11-12,amex-1001,PITA PIT                SIMCOE,17.61
2025-11-12,cibc-2451,"BARBURRITO SIMCOE, ON",18.07
2025-11-12,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",37.06
2025-11-12,cibc-2451,"SQUARE ONE INSURANCE S VANCOUVER, BC",16.34
2025-11-13,amex-1001,CLAUDE.AI SUBSCRIPTION  SAN FRANCISCO,31.64
2025-11-13,amex-1001,SECURITY NATIONAL INSU  MONTREAL,193.07
2025-11-14,amex-1001,AMAZON.CA*B83KD1880     866-216-1072,10.49
2025-11-14,cibc-2451,"BARBURRITO SIMCOE, ON",20.90
2025-11-14,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",18.45
2025-11-15,amex-1001,D J*WSJ                 800-568-7625,4.52
2025-11-15,amex-1001,SOBEYS #878 WATERLOO    WATERLOO,16.96
2025-11-16,amex-1001,AMZN MKTP CA*B897108P2  866-216-1072,12.42
2025-11-16,amex-1001,DOORDASHYOUDONYA        DOWNTOWN TORONT,30.46
2025-11-16,amex-1001,GOL`S LANZHOU NOODLE 00 WATERLOO,31.61
2025-11-17,amex-1001,AMZN MKTP CA*B00RI8ZS1  866-216-1072,119.77
2025-11-17,amex-1001,NETFLIX.COM             844-505-2993,9.03
2025-11-17,amex-1001,PETRO-CANADA 06365      SCARBOROUGH,62.55
2025-11-17,amex-1001,SHOPPERS DRUG MART 847  MARKHAM,128.99
2025-11-17,cibc-2451,"AMAZON* B80644DJ2 VANCOUVER, BC",98.48
2025-11-17,cibc-2451,"BOGDA RESTAURANT WATERLOO, ON",59.60
2025-11-17,cibc-2451,"ECONOMY AUTO CARE WATERLOO, ON",79.08
2025-11-17,cibc-2451,"KIN GYU JAPANESE GRILL WATERLOO, ON",59.77
2025-11-17,cibc-2451,"NBX*BORDEN???S FITNESS 519-4430202, ON",50.85
2025-11-17,cibc-2451,"THE NEW YORK TIMES 180-06984637, NY",27.12
2025-11-18,amex-1001,AMZN MKTP CA*B09BV6J10  866-216-1072,131.07
2025-11-18,amex-1001,UNIQLO CANADA INC.      TORONTO,67.24
2025-11-18,cibc-2451,"T&T SUPERMARKET #011 MARKHAM, ON",17.37
2025-11-18,cibc-2451,"THE ALLEY WATERLOO, ON",7.63
2025-11-19,amex-1001,APPLE.COM/BILL          TORONTO,4.51
2025-11-19,amex-1001,SHOPPERS DRUG MART #114 BRANTFORD,58.18
2025-11-19,amex-1001,THE HOME DEPOT #7138    BRANTFORD,55.31
2025-11-19,cibc-2451,"BARBURRITO SIMCOE, ON",20.90
2025-11-19,cibc-2451,"GOOGLE *Google One g.co/helppay#, NS",30.50
2025-11-19,cibc-2451,"METERGY/EZ-PAY 866-449-4423, ON",109.35
2025-11-19,cibc-2451,"METERGY/EZ-PAY FEE 800-766-6616, ON",1.91
2025-11-19,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",53.37
2025-11-19,cibc-2451,"SUPER+ * 1833-773-8471 8444612577, CA 15.00 USD @ 1.441333",21.62
2025-11-19,cibc-2451,WEIXIN barley contai ShenZhen 998.02 CNY @ .202981,202.58
2025-11-20,amex-1001,#5131 SPORT CHEK        SIMCOE,50.84
2025-11-20,amex-1001,AMZN MKTP CA*B002P1H62  866-216-1072,96.94
2025-11-20,amex-1001,AMZN MKTP CA*B02N54B62  866-216-1072,28.80
2025-11-20,amex-1001,AMZN MKTP CA*B07XI0D51  866-216-1072,26.43
2025-11-20,amex-1001,AMZN MKTP CA*B08IF7HD2  866-216-1072,42.93
2025-11-20,amex-1001,SWISS CHALET 1958       SIMCOE,44.94
2025-11-21,amex-1001,AMZN MKTP CA*B00RM5I81  866-216-1072,22.59
2025-11-21,amex-1001,AMZN MKTP CA*B01FP4D30  866-216-1072,31.88
2025-11-21,amex-1001,AMZN MKTP CA*B04LF5SV2  866-216-1072,42.93
2025-11-21,amex-1001,AMZN MKTP CA*B051E4942  866-216-1072,19.10
2025-11-21,amex-1001,APPLE.COM/BILL          TORONTO,19.20
2025-11-21,amex-1001,KFC # 1587 KFC # 1587   SIMCOE,21.46
2025-11-21,amex-1001,STYLEVANA               95165992,60.81
2025-11-21,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",3.99
2025-11-22,amex-1001,AMZN MKTP CA*B052T02X0  866-216-1072,7.90
2025-11-22,amex-1001,AMZN MKTP CA*B06SE49E0  866-216-1072,10.93
2025-11-22,amex-1001,DOORDASHDASHPASS        DOWNTOWN TORONT,11.29
2025-11-23,amex-1001,AMZN MKTP CA*B23CT6LS2  866-216-1072,30.45
2025-11-23,amex-1001,AMZN MKTP CA*B23FX7ZL1  866-216-1072,36.18
2025-11-23,amex-1001,AMZN MKTP CA*B23LC3Z21  866-216-1072,9.59
2025-11-24,amex-1001,AMZN MKTP CA*B22JI1XN1  866-216-1072,8.23
2025-11-24,cibc-2451,"BARBURRITO SIMCOE, ON",18.07
2025-11-24,cibc-2451,"BARBURRITO SIMCOE, ON",20.90
2025-11-24,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",268.36
2025-11-25,amex-1001,ADAFRUIT ELECTRONICS    BROOKLYN,854.30
2025-11-25,amex-1001,AMZN MKTP CA*B24ZA82W2  866-216-1072,28.19
2025-11-25,amex-1001,AUDIBLE CA*B24RX16N1    AMZN.COM/BILL,10.49
2025-11-25,amex-1001,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,14.68
2025-11-25,amex-1001,KFC # 1587 KFC # 1587   SIMCOE,19.42
2025-11-25,cibc-2451,"BARBURRITO SIMCOE, ON",14.68
2025-11-25,cibc-2451,PAYMENT THANK YOU/PAIEMEN T MERCI,-500.00
2025-11-26,amex-1001,AMZN MKTP CA*B219798S0  866-216-1072,24.28
2025-11-26,amex-1001,AMZN MKTP CA*B23AP9RU2  866-216-1072,22.48
2025-11-26,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",27.35
2025-11-27,amex-1001,DHL EXPRESS ADC QC      905-861-3540,123.93
2025-11-27,amex-1001,SHELL C08816            MISSISSAUGA,60.10
2025-11-27,amex-1001,WOW KOREAN RESTAURANT 0 MISSISSAUGA,35.41
2025-11-27,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",19.21
2025-11-28,amex-1001,PAYMENT RECEIVED - THANK YOU,-6928.38
2025-11-28,amex-1001,RABBA FINE FOODS #171   TORONTO,18.43
2025-11-28,cibc-8359,PRE-AUTHORIZED PAYMENT - THANK YOU,-131.86
2025-11-29,amex-1001,*RFBT-223 QUEEN STREET  TORONTO,7.90
2025-11-30,amex-1001,RABBA FINE FOODS #171   TORONTO,13.90
2025-11-30,amex-1001,STARBUCKS 04580         MARKHAM,3.94
2025-11-30,amex-1001,THE HOME DEPOT #7115    OAKVILLE,16.19
2025-12-01,amex-1001,AMZN MKTP CA*BB43E71Q0  866-216-1072,49.71
2025-12-01,amex-1001,PITA PIT                SIMCOE,17.61
2025-12-01,cibc-2451,"MR YES NOODLE HOUSE TORONTO, ON",28.57
2025-12-01,cibc-2451,"NBX*BORDEN???S FITNESS 519-4430202, ON",50.85
2025-12-02,amex-1001,AMZN MKTP CA*BB69N22S0  866-216-1072,22.59
2025-12-02,amex-1001,ANTHROPIC               SAN FRANCISCO,22.60
2025-12-02,amex-1001,CAMBRIDGE GROUP OF CL   416-363-9454,264.40
2025-12-02,amex-1001,THE TRAINING STATION    Simcoe,1.13
2025-12-02,cibc-2451,"GOOGLE *CLOUD KV5vXC g.co/HelpPay#, NS",91.06
2025-12-02,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",22.91
2025-12-03,amex-1001,AMAZON.CA*BI9N67622     866-216-1072,124.29
2025-12-03,amex-1001,AMZN MKTP CA*BB2KC3WX0  866-216-1072,64.65
2025-12-03,amex-1001,AMZN MKTP CA*BB2TE5WF0  866-216-1072,174.40
2025-12-03,amex-1001,AMZN MKTP CA*BI64I0N01  866-216-1072,54.23
2025-12-03,cibc-2451,"AMAZON VANCOUVER, BC",11.29
2025-12-03,cibc-2451,CROWNBILL.COM CYPRUS 9.99 USD @ 1.440440,14.39
2025-12-03,cibc-2451,"RCSS SIMCOE #2818 SIMCOE, ON",21.05
2025-12-04,amex-1001,AMAZON.CA*BI5RB2SI2     866-216-1072,35.00
2025-12-04,amex-1001,AMAZON.CA*BI8K30LX0     866-216-1072,158.15
2025-12-04,amex-1001,AMZN MKTP CA*BI1FJ6NL0  866-216-1072,32.75
